Video ID,Comment,processed
RSUq4VfWfjE,"I think this movie, is going to be like the newest Ghostbusters movie, a chick flick.","['think', 'movie', 'like', 'new', 'ghostbusters', 'movie', 'chick', 'flick']"
RSUq4VfWfjE,Flops are us,
RSUq4VfWfjE,"THIS IS SOOOO CRAZYY😭😭 I HAVE WATCHED THIS MOVIE LAST NIGHT, i've been waiting for a long long long time 💕😭","['soooo', 'crazyy', '😭', '😭', 'watch', 'movie', 'night', 'wait', 'long', 'long', 'long', 'time', '💕', '😭']"
RSUq4VfWfjE,Watch this movie bomb in 3.. 2.. 1..,"['watch', 'movie', 'bomb', '3', '..', '2', '..', '1', '..']"
RSUq4VfWfjE,kinda like a Powderpuff girls movie.,"['kinda', 'like', 'powderpuff', 'girl', 'movie']"
RSUq4VfWfjE,I just watched the movie it's pretty okay like your mediocre spy film,"['watch', 'movie', 'pretty', 'okay', 'like', 'mediocre', 'spy', 'film']"
RSUq4VfWfjE,This might be the top 1 of the worse remakes ever.,"['1', 'bad', 'remake']"
RSUq4VfWfjE,That's weird. They usually have actresses with sex appeal play the angels. Wonder why kristen stewart is in this?,"['weird', 'usually', 'actress', 'sex', 'appeal', 'play', 'angel', 'wonder', 'kristen', 'stewart']"
RSUq4VfWfjE,seem condescending and lacking the fun of the old one.,"['condescend', 'lack', 'fun', 'old']"
RSUq4VfWfjE,"Nothing compared to Cameron, Drew, and Lucy.","['compare', 'cameron', 'drew', 'lucy']"
RSUq4VfWfjE,Is this next part of xman,['xman']
RSUq4VfWfjE,KRISTEN STEWART 💙💙,
RSUq4VfWfjE,OMG ITS NOAH CENTIMETER,
RSUq4VfWfjE,Looks like a throw-away movie....watch it once then throw it away. Doesn't belong in any self respecting movie library though i have the original Charlie's Angels in my collection,"['look', 'like', 'throw', 'away', 'movie', '....', 'watch', 'throw', 'away', 'belong', 'self', 'respect', 'movie', 'library', 'original', 'charlie', 'angels', 'collection']"
RSUq4VfWfjE,"For sure, i miss Dylan, Alex and Nat.. :(","['sure', 'miss', 'dylan', 'alex', 'nat', '..', ':(']"
RSUq4VfWfjE,Please rename it to “Totally Spies” thanks!,"['rename', 'totally', 'spy', 'thank']"
RSUq4VfWfjE,Um excuse me?,
RSUq4VfWfjE,"OMG the actor of jasmine is in this, If i am not wrong!!","['omg', 'actor', 'jasmine', 'wrong']"
RSUq4VfWfjE,I think captain Picard got lost!,"['think', 'captain', 'picard', 'lose']"
RSUq4VfWfjE,Let's see Naomi in the different point of view,"['let', 'naomi', 'different', 'point', 'view']"
RSUq4VfWfjE,"This looks terrible. I liked the original Charlies's Angels film staring: Cameron diaz, Drew barrymore & Lucy liu","['look', 'terrible', 'like', 'original', 'charlies', 'angels', 'film', 'stare', 'cameron', 'diaz', 'drew', 'barrymore', 'lucy', 'liu']"
RSUq4VfWfjE,I will definitely watch this. But I don't want the new theme song. I still like the old one.,"['definitely', 'watch', 'want', 'new', 'theme', 'song', 'like', 'old']"
RSUq4VfWfjE,It kinda looks weird the tall girl between them lol,"['kinda', 'look', 'weird', 'tall', 'girl', 'lol']"
RSUq4VfWfjE,The target market must be for teens. Damn. Just finished watching this and i give it a 6. It feels that there is something missing. Maybe the chemistry? The characters? Needs more energy? Needs more life? Sure there were some funny scenes but idk really.,"['target', 'market', 'teen', 'damn', 'finish', 'watch', '6', 'feel', 'missing', 'maybe', 'chemistry', 'character', 'need', 'energy', 'need', 'life', 'sure', 'funny', 'scene', 'idk']"
RSUq4VfWfjE,More like Charlie's shemales. Dreadful,"['like', 'charlie', 'shemale', 'dreadful']"
RSUq4VfWfjE,Kristen Stewart 😍 she is so cool 😎,"['kristen', 'stewart', '😍', 'cool', '😎']"
RSUq4VfWfjE,I didn’t know that song was for that movie,"['know', 'song', 'movie']"
RSUq4VfWfjE,I look forward to this failing.,"['look', 'forward', 'failing']"
RSUq4VfWfjE,Hollywood's got Writers block? Cant they come up with some new movies instead of repeating old garb? lol,"['hollywood', 'writer', 'block', 'come', 'new', 'movie', 'instead', 'repeat', 'old', 'garb', 'lol']"
RSUq4VfWfjE,"Barrymore, Diaz, and Liu are only in their late 40s for Christ's sake.  You could've just done a more intense reboot of the 3 of them doing a John Wick movie with witty dialogue and we all would have lost our minds","['barrymore', 'diaz', 'liu', 'late', '40', 'christ', 'sake', 'intense', 'reboot', '3', 'john', 'wick', 'movie', 'witty', 'dialogue', 'lose', 'mind']"
RSUq4VfWfjE,eww,
RSUq4VfWfjE,OMG im gonna watch this movie kristine 😍😍,"['omg', 'watch', 'movie', 'kristine', '😍', '😍']"
RSUq4VfWfjE,They don't have the personalities that would make them stand out plus the Ariana soundtrack sound dead and dull. :(((,"['personality', 'stand', 'plus', 'ariana', 'soundtrack', 'sound', 'dead', 'dull', ':(((']"
RSUq4VfWfjE,It's nice to see Kristen Stewart acting...,"['nice', 'kristen', 'stewart', 'act', '...']"
RSUq4VfWfjE,"In all honesty, this looks like one of those feminist agenda movies, which are taking over Hollywood. The original was just a ""Oh they're strong smart characters. Oh yeah, and they're female, but that doesn't matter."" type of thing. But this sounds like it's forcing the strong female character thing down your throat. That's just my opinion.","['honesty', 'look', 'like', 'feminist', 'agenda', 'movie', 'hollywood', 'original', 'oh', 'strong', 'smart', 'character', 'oh', 'yeah', 'female', 'matter', 'type', 'thing', 'sound', 'like', 'force', 'strong', 'female', 'character', 'thing', 'throat', 'opinion']"
RSUq4VfWfjE,"The whole song: Is about NOT being called angel by misogynists 
The point of the movie: Women being badass
The Movie: Women who obey a MAN who calls them all ANGELS 

Their girl power message needs work and less hypocrisy 

Am I the only one who notices this?","['song', 'angel', 'misogynist', 'point', 'movie', 'woman', 'badass', 'movie', 'woman', 'obey', 'man', 'angels', 'girl', 'power', 'message', 'need', 'work', 'hypocrisy', 'notice']"
RSUq4VfWfjE,Not the Charlie's Angel's I remember but I absolutely love Kirsten Stewart. I look forward to watching it.,"['charlie', 'angel', 'remember', 'absolutely', 'love', 'kirsten', 'stewart', 'look', 'forward', 'watch']"
RSUq4VfWfjE,Gayyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyyy,
RSUq4VfWfjE,no,
RSUq4VfWfjE,Naomi Scott 💗,
RSUq4VfWfjE,Why my man luis gerardo mendez not represented enough :(,"['man', 'luis', 'gerardo', 'mendez', 'represent', ':(']"
RSUq4VfWfjE,Mahogany!,
RSUq4VfWfjE,"Kristen Stewart was everything, she really enjoy the role","['kristen', 'stewart', 'enjoy', 'role']"
RSUq4VfWfjE,"I'll watch it, When it's on Netflix.","['watch', 'netflix']"
RSUq4VfWfjE,Bottle and a gun,"['bottle', 'gun']"
RSUq4VfWfjE,I feel like this is going to flop so tragically,"['feel', 'like', 'flop', 'tragically']"
RSUq4VfWfjE,Why did they change one to be Black? And how does she have straight hair??,"['change', 'black', 'straight', 'hair']"
RSUq4VfWfjE,Anitta 🔥🇧🇷 Pantera 🔥🔥🔥🔥🔥,
RSUq4VfWfjE,Anitta 🔥🇧🇷 Queen of the Brazil,"['anitta', '🔥', '🇧', '🇷', 'queen', 'brazil']"
RSUq4VfWfjE,This movie is going to flop just like female ghostbusters and oceans 8,"['movie', 'flop', 'like', 'female', 'ghostbuster', 'ocean', '8']"
RSUq4VfWfjE,"If I got a penny for every time a clip of 'don't call me angel' played in the background, I'd be a millionaire lol","['penny', 'time', 'clip', 'angel', 'play', 'background', 'millionaire', 'lol']"
RSUq4VfWfjE,"This looks awful. We never asked for this and none of these women, especially Kristen Stewart, seem likable. The acting is just pure cringe","['look', 'awful', 'ask', 'woman', 'especially', 'kristen', 'stewart', 'likable', 'acting', 'pure', 'cringe']"
RSUq4VfWfjE,Not impressed to say the least. 🙄🙄,"['impressed', '🙄', '🙄']"
RSUq4VfWfjE,"I liked the movies from 2000 because they were entertaining, though very silly and completely unrealistic. But they had charm. This movie seems like it takes itself very serious but has little charm. Will watch it though","['like', 'movie', '2000', 'entertaining', 'silly', 'completely', 'unrealistic', 'charm', 'movie', 'like', 'little', 'charm', 'watch']"
RSUq4VfWfjE,I hope there's some cameos.,"['hope', 'cameo']"
RSUq4VfWfjE,This has Razzie written all over it🙄,"['razzie', 'write', '🙄']"
RSUq4VfWfjE,YEEEEEEEEEEEEEEEEEeeeeeeeeeeeeeeeeeeeeeeSSSSSSSSSSSSssssssssss,
RSUq4VfWfjE,"There's supposed to be an ""and..."" after the ""with elizabeth banks"" 

They couldn't even get that right","['suppose', '...', 'elizabeth', 'bank', 'right']"
RSUq4VfWfjE,"Diet Charlie's Angels. Not bad. Probably better than Full Throttle but not sure if it can beat the first one. We'll see. On an oddly plus side, we get to actually see Charlie, unless Patrick is just a stand in for the real Charlie. That would be an interesting twist.","['diet', 'charlie', 'angels', 'bad', 'probably', 'throttle', 'sure', 'beat', 'oddly', 'plus', 'actually', 'charlie', 'patrick', 'stand', 'real', 'charlie', 'interesting', 'twist']"
RSUq4VfWfjE,Actually this doesn't look bad at all but it feels like a Totally Spies movie.,"['actually', 'look', 'bad', 'feel', 'like', 'totally', 'spies', 'movie']"
RSUq4VfWfjE,"Is there any sexy scenes in it like the other Charlie's Angels had? I don't wanna see people saying yes Kristen wears a bikini or something coz that's nothing compared to what Cameron Diaz or the Asian chick did in the others, plus they didn't look like a man..","['sexy', 'scene', 'like', 'charlie', 'angels', 'wanna', 'people', 'yes', 'kristen', 'wear', 'bikini', 'coz', 'compare', 'cameron', 'diaz', 'asian', 'chick', 'plus', 'look', 'like', 'man', '..']"
RSUq4VfWfjE,This went from being a guys movie to a chick flick,"['guy', 'movie', 'chick', 'flick']"
RSUq4VfWfjE,"Does any one know what change mean? And Diaz, Barrymore and Liu were not the original angels the originals were Fawcett Smith and Jackson","['know', 'change', 'mean', 'diaz', 'barrymore', 'liu', 'original', 'angel', 'original', 'fawcett', 'smith', 'jackson']"
RSUq4VfWfjE,It doesn't feel like a team.,"['feel', 'like', 'team']"
RSUq4VfWfjE,Naomi scot is looking so nice,"['naomi', 'scot', 'look', 'nice']"
RSUq4VfWfjE,This looks like forced feminism garbage,"['look', 'like', 'force', 'feminism', 'garbage']"
RSUq4VfWfjE,wheres the Asian,"['s', 'asian']"
RSUq4VfWfjE,Wow naomi went from princess jasmine to a badass spie,"['wow', 'naomi', 'princess', 'jasmine', 'badass', 'spie']"
